state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Potato,Jyoti,Grade B,01/09/2026,1050,1050,1050
Keralam,Ernakulam,Piravam Market,Brinjal,Brinjal,Local,01/09/2026,6000,7000,6500
Punjab,Amritsar,Ajnala APMC,Bitter gourd,Bitter Gourd,Local,01/09/2026,1320,1320,1320
Keralam,Idukki,Munnar Market,Snakeguard,Other,Medium,01/09/2026,6000,6000,6000
Keralam,Idukki,Munnar Market,Pumpkin,Other,Medium,01/09/2026,3500,3500,3500
Keralam,Idukki,Munnar Market,Potato,Other,Medium,01/09/2026,4000,4000,4000
Keralam,Idukki,Munnar Market,Papaya(Raw),Other,Medium,01/09/2026,7000,7000,7000
Keralam,Idukki,Munnar Market,Onion,Big,Medium,01/09/2026,6000,6000,6000
Keralam,Idukki,Munnar Market,Lemon,Other,Medium,01/09/2026,14000,14000,14000
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,01/09/2026,753,753,753
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,01/09/2026,600,700,650
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,01/09/2026,2369,2389,2379
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,01/09/2026,600,700,650
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Apple,Apple,Grade B,01/09/2026,8999,9100,9000
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,01/09/2026,712,712,712
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Banana - Green,Banana - Green,FAQ,01/09/2026,1777,1800,1790
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bhindi(Ladies Finger),Bhindi,FAQ,01/09/2026,1580,1650,1600
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bottle gourd,Bottle Gourd,FAQ,01/09/2026,1320,1380,1350
Andhra Pradesh,Srikakulam,Hiramandalam APMC,Maize,Medium,Local,01/09/2026,2200,2200,2200
Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,01/09/2026,2369,2468,2369
Andhra Pradesh,Bapatla,Bapatla APMC,Paddy(Common),B P T,Local,01/09/2026,3300,3500,3400
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Guava,Other,Grade A,01/09/2026,1500,2500,2000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Papaya,Papaya,Grade A,01/09/2026,2500,4000,3000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Cauliflower,Cauliflower,Grade A,01/09/2026,2500,4500,3500
Keralam,Alappuzha,Harippad Market,Amaranthus,Other,FAQ,01/09/2026,5000,5500,5000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Lemon,Lemon,Grade A,01/09/2026,6000,8000,7000
Keralam,Alappuzha,Harippad Market,Ashgourd,Other,FAQ,01/09/2026,4000,4500,4000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Tomato,Other,Grade A,01/09/2026,1500,2500,2000
Andhra Pradesh,Ananthapuramu,Rapthadu APMC,Ground Nut Seed,Ground Nut Seed,Grade Range-1,01/09/2026,9500,11500,10500
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Bhindi(Ladies Finger),Bhindi,Grade A,01/09/2026,1100,1100,1100
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Cabbage,Cabbage,Grade A,01/09/2026,2600,2600,2600
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Onion,1st Sort,Grade A,01/09/2026,4300,4300,4300
Andhra Pradesh,Palnadu,Rompicherla APMC,Maize,Hybrid/Local,FAQ,01/09/2026,2300,2500,2500
Andhra Pradesh,Palnadu,Rompicherla APMC,Paddy(Common),Paddy,FAQ,01/09/2026,2300,2500,2500
Keralam,Ernakulam,Piravam Market,Ashgourd,Ashgourd,Local,01/09/2026,1800,3000,2500
Keralam,Ernakulam,Piravam Market,Bhindi(Ladies Finger),Bhindi,Local,01/09/2026,6500,7500,7000
Punjab,Amritsar,Ajnala APMC,Onion,Onion,Local,01/09/2026,2800,2800,2800
Keralam,Ernakulam,Piravam Market,Cabbage,Cabbage,Local,01/09/2026,5000,6000,5500
Keralam,Idukki,Munnar Market,Tapioca,Tapioca,Medium,01/09/2026,5000,5000,5000
Keralam,Idukki,Munnar Market,Raddish,Other,Medium,01/09/2026,3000,3000,3000
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Turmeric,Finger,FAQ,01/09/2026,10600,11600,11100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Banana,Medium,Grade B,01/09/2026,3870,3900,3890
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Guava,Guava,Grade B,01/09/2026,4444,4550,4500
Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,01/09/2026,2400,2400,2400
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,01/09/2026,2500,2600,2600
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,01/09/2026,2400,2400,2400
Andhra Pradesh,Bapatla,Bapatla APMC,Maize,Local,Local,01/09/2026,2200,2400,2300
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Apple,Other,Grade A,01/09/2026,5000,9000,8000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Banana,Other,Grade A,01/09/2026,2000,3000,2500
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Ragi(Finger Millet),Local,Local,01/09/2026,5000,5000,5000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Pomegranate,Other,Grade A,01/09/2026,6000,8000,7000
Rajasthan,Chittorgarh,Kapasan APMC,Wheat,Lokwan,FAQ,01/09/2026,2400,2600,2500
Keralam,Alappuzha,Harippad Market,Bottle gourd,Other,FAQ,01/09/2026,2500,3000,2500
Keralam,Alappuzha,Harippad Market,Brinjal,Brinjal,FAQ,01/09/2026,5500,6000,5500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Raddish,Other,Grade A,01/09/2026,1000,2000,1500
Andhra Pradesh,Ananthapuramu,Singanamala APMC,Groundnut,Local,Grade Range-1,01/09/2026,6600,7800,7200
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Onion,Other,Grade A,01/09/2026,3000,4000,3500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Pumpkin,Other,Grade A,01/09/2026,900,1200,1000
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,01/09/2026,5000,5500,5000
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Bhindi(Ladies Finger),Bhindi,Grade B,01/09/2026,1050,1050,1050
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Brinjal,Arkasheela Mattigulla,Grade B,01/09/2026,1700,1700,1700
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Cabbage,Cabbage,Grade C,01/09/2026,2500,2500,2500
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Cauliflower,African Sarson,Grade B,01/09/2026,6500,6500,6500
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Onion,Medium,Grade C,01/09/2026,4400,4400,4400
Keralam,Ernakulam,Piravam Market,Amaranthus,Amaranthus,Local,01/09/2026,4000,6000,5000
Punjab,Amritsar,Ajnala APMC,Potato,Potato,Local,01/09/2026,800,800,800
Keralam,Ernakulam,Piravam Market,Bitter gourd,Bitter Gourd,Local,01/09/2026,6000,8000,7000
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,01/09/2026,7400,7600,7500
Keralam,Ernakulam,Piravam Market,Carrot,Carrot,Local,01/09/2026,7500,9500,8500
Punjab,Amritsar,Ajnala APMC,Pumpkin,Pumpkin,Local,01/09/2026,1320,1320,1320
Keralam,Ernakulam,Piravam Market,Cauliflower,Cauliflower,Local,01/09/2026,6000,7000,6500
Punjab,Amritsar,Ajnala APMC,Cauliflower,Cauliflower,Local,01/09/2026,3600,3600,3600
Punjab,Amritsar,Ajnala APMC,Bhindi(Ladies Finger),Bhindi,Local,01/09/2026,1225,1225,1225
Keralam,Ernakulam,Piravam Market,Colacasia,Other,Local,01/09/2026,6000,7500,7000
