state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Rajasthan,Kota,Kota APMC,Black Gram(Urd Beans)(Whole),Other,Local,07/09/2026,5800,5800,5800
Rajasthan,Hanumangarh,Sangriya APMC,Onion,Onion,Local,07/09/2026,2500,4100,3200
Rajasthan,Jaipur,Jaipur (F&V) APMC,Ginger(Dry),Dry,FAQ,07/09/2026,5000,14000,9500
Rajasthan,Jaipur,Jaipur (F&V) APMC,Onion,Other,FAQ,07/09/2026,2000,5000,3500
Rajasthan,Jaipur,Jaipur (F&V) APMC,Bottle gourd,Bottle Gourd,FAQ,07/09/2026,500,1000,750
Rajasthan,Jaipur,Jaipur (F&V) APMC,Capsicum,Capsicum,FAQ,07/09/2026,3000,3200,3100
Rajasthan,Jaipur,Jaipur (F&V) APMC,Coriander(Leaves),Coriander,FAQ,07/09/2026,1500,3000,2250
Rajasthan,Jaipur,Jaipur (F&V) APMC,Cabbage,Cabbage,FAQ,07/09/2026,1800,2000,1900
Rajasthan,Jaipur,Jaipur (F&V) APMC,Pomegranate,Other,Medium,07/09/2026,5000,13000,9000
Rajasthan,Jaipur,Jaipur (F&V) APMC,Tinda,Other,FAQ,07/09/2026,2800,3000,2900
Rajasthan,Jaipur,Jaipur (F&V) APMC,Guava,Guava,Medium,07/09/2026,3500,8000,5750
Rajasthan,Jaipur,Jaipur (F&V) APMC,Mousambi(Sweet Lime),Mousambi,Medium,07/09/2026,1600,2000,1800
Rajasthan,Hanumangarh,Rawatsar APMC,Potato,Red Nanital,FAQ,07/09/2026,600,1500,800
Rajasthan,Ganganagar,Suratgarh APMC,Green Gram(Moong)(Whole),Other,FAQ,07/09/2026,4600,7655,6470
Andhra Pradesh,NTR,Nandigama APMC,Wood,Subabul,Grade Range-1,07/09/2026,515,515,515
Rajasthan,Jalore,Jalore APMC,Bhindi(Ladies Finger),Bhindi,Local,07/09/2026,1200,1500,1300
Rajasthan,Jalore,Jalore APMC,Brinjal,Brinjal,Local,07/09/2026,1800,2200,2000
Rajasthan,Jalore,Jalore APMC,Capsicum,Other,Local,07/09/2026,3000,3500,3300
Punjab,Ludhiana,Khanna APMC,Apple,Apple,Grade A,07/09/2026,8000,8000,8000
Punjab,Ludhiana,Khanna APMC,Mousambi(Sweet Lime),Other,Grade A,07/09/2026,3000,3000,3000
Punjab,Ludhiana,Khanna APMC,Ginger(Green),Green Ginger,Grade A,07/09/2026,5000,5000,5000
Punjab,Ludhiana,Khanna APMC,Garlic,Other,Grade Range-1,07/09/2026,10000,10000,10000
Punjab,Ludhiana,Khanna APMC,Bottle gourd,Other,Grade A,07/09/2026,1200,1200,1200
Punjab,Ludhiana,Khanna APMC,Brinjal,Round,Grade A,07/09/2026,1500,1500,1500
Punjab,Ludhiana,Khanna APMC,Bhindi(Ladies Finger),Bhindi,Grade A,07/09/2026,2000,2000,2000
Keralam,Kottayam,Athirampuzha Market,Bottle gourd,Bottle Gourd,FAQ,07/09/2026,3000,3200,3100
Keralam,Kottayam,Athirampuzha Market,Snakeguard,Snakeguard,FAQ,07/09/2026,2800,3000,2900
Keralam,Kottayam,Athirampuzha Market,Onion,Small,FAQ,07/09/2026,7800,8000,7900
Keralam,Kottayam,Athirampuzha Market,Cucumbar(Kheera),Cucumbar,FAQ,07/09/2026,1800,2000,1900
Punjab,Bhatinda,Bhucho APMC,Bhindi(Ladies Finger),Bhindi,Local,07/09/2026,2300,2300,2300
Keralam,Kottayam,Thalayolaparambu Market,Banana,Banana - Ripe,Medium,07/09/2026,5600,6000,5800
Keralam,Kottayam,Thalayolaparambu Market,Banana,Poovan,Medium,07/09/2026,4300,4700,4500
Keralam,Kottayam,Thalayolaparambu Market,Beetroot,Beetroot,FAQ,07/09/2026,4000,4500,4300
Keralam,Kottayam,Thalayolaparambu Market,Bhindi(Ladies Finger),Bhindi,FAQ,07/09/2026,3400,3700,3500
Keralam,Kottayam,Thalayolaparambu Market,Colacasia,Other,FAQ,07/09/2026,6800,7200,7000
Keralam,Kottayam,Thalayolaparambu Market,Little gourd(Kundru),Other,FAQ,07/09/2026,3700,4000,3800
Keralam,Kottayam,Thalayolaparambu Market,Lemon,Other,FAQ,07/09/2026,6800,7200,7000
Keralam,Kottayam,Thalayolaparambu Market,Onion,Onion,FAQ,07/09/2026,7600,8000,7800
Keralam,Kottayam,Thalayolaparambu Market,Onion,Big,FAQ,07/09/2026,5300,5600,5400
Keralam,Kottayam,Thalayolaparambu Market,Tomato,Tomato,FAQ,07/09/2026,2800,3200,3000
Keralam,Kozhikode(Calicut),Kallachi Market,Beetroot,Beetroot,FAQ,07/09/2026,4800,5200,5000
Keralam,Kozhikode(Calicut),Kallachi Market,Cabbage,Cabbage,FAQ,07/09/2026,2200,2600,2400
Keralam,Kozhikode(Calicut),Kallachi Market,Carrot,Carrot,FAQ,07/09/2026,5800,6200,6000
Keralam,Alappuzha,Mannar Market,Colacasia,Other,FAQ,07/09/2026,8000,8200,8100
Keralam,Alappuzha,Mannar Market,Drumstick,Other,FAQ,07/09/2026,6000,6200,6100
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Lemon,Other,FAQ,07/09/2026,10000,11000,10500
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Mashrooms,Mashrooms,FAQ,07/09/2026,13000,20000,16500
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Tender Coconut,Tender Coconut,Medium,07/09/2026,6500,7000,6750
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Karbuja(Musk Melon),Karbhuja,Medium,07/09/2026,3000,3500,3250
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Pineapple,Pine Apple,Medium,07/09/2026,6000,7000,6500
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Carrot,Carrot,FAQ,07/09/2026,3000,3500,3250
Jammu and Kashmir,Jammu,MAC F&V Market Narwal Jammu,Ginger(Green),Green Ginger,FAQ,07/09/2026,6000,6500,6250
Keralam,Thiruvananthapuram,Neyyatinkara Market,Amaranthus,Amaranthus,FAQ,07/09/2026,3400,4000,3700
Keralam,Thiruvananthapuram,Neyyatinkara Market,Pumpkin,Other,FAQ,07/09/2026,2300,3000,2600
Punjab,Moga,Baghapurana APMC,Onion,Onion,Grade B,07/09/2026,4000,5000,4500
Punjab,Moga,Baghapurana APMC,Potato,Potato,Grade B,07/09/2026,600,800,700
Punjab,Moga,Baghapurana APMC,Cucumbar(Kheera),Cucumbar,Grade B,07/09/2026,2000,3000,2500
Punjab,Moga,Baghapurana APMC,Brinjal,Brinjal,Grade B,07/09/2026,2000,3000,2500
Punjab,Moga,Moga APMC,Green Chilli,Other,Local,07/09/2026,2000,3000,2500
Keralam,Thiruvananthapuram,Vamanapuram Market,Tapioca,Other,Local,07/09/2026,4500,5000,4500
Punjab,Nawanshahr,Balachaur APMC,Pumpkin,Other,Medium,07/09/2026,800,1000,900
Punjab,Nawanshahr,Balachaur APMC,Banana,Other,Medium,07/09/2026,3200,5500,5000
Punjab,Nawanshahr,Balachaur APMC,Cabbage,Other,Medium,07/09/2026,2000,2000,2000
Punjab,Patiala,Ghanaur APMC,Onion,Other,FAQ,07/09/2026,3000,4000,3500
Punjab,Ropar (Rupnagar),Ropar APMC,French Beans(Frasbean),French Beans (Frasbean),Local,07/09/2026,3200,4000,3500
Punjab,Ropar (Rupnagar),Ropar APMC,Potato,Local,Non-FAQ,07/09/2026,700,900,800
Punjab,Ropar (Rupnagar),Ropar APMC,Tomato,Other,Non-FAQ,07/09/2026,3000,3400,3200
Keralam,Palakad,Pattambi Market,Cluster beans,Cluster Beans,FAQ,07/09/2026,3000,3500,3200
Keralam,Palakad,Pattambi Market,Cowpea(Veg),Cowpea (Veg),FAQ,07/09/2026,4500,5000,4800
Keralam,Palakad,Pattambi Market,Mango(Raw-Ripe),Mango - Raw-Ripe,FAQ,07/09/2026,8000,9000,8500
Keralam,Palakad,Pattambi Market,Onion,Big,FAQ,07/09/2026,5400,5600,5500
Keralam,Kottayam,Ettumanoor Market,Bitter gourd,Bitter Gourd,FAQ,07/09/2026,5000,6000,5500
Karnataka,Chamarajanagar,Chamarajanagar APMC,Raddish,Raddish,Local,07/09/2026,2200,3200,2800
Punjab,Sangrur,Dhuri APMC,Mousambi(Sweet Lime),Other,Medium,07/09/2026,3300,3500,3400
Punjab,Sangrur,Malerkotla APMC,Brinjal,Other,Local,07/09/2026,500,1500,1000
Punjab,Sangrur,Malerkotla APMC,Beetroot,Beetroot,Local,07/09/2026,1000,2500,1500
Punjab,Sangrur,Malerkotla APMC,Carrot,Other,Local,07/09/2026,1500,2500,2000
Punjab,Sangrur,Malerkotla APMC,Cucumbar(Kheera),Other,Local,07/09/2026,1500,3000,1800
Punjab,Sangrur,Malerkotla APMC,Pumpkin,Other,Local,07/09/2026,800,1800,1500
Punjab,Sangrur,Malerkotla APMC,Spinach,Other,Local,07/09/2026,1000,1500,1200
Punjab,Sangrur,Malerkotla APMC,Banana,Banana - Ripe,Local,07/09/2026,1800,1800,1800
Punjab,Sangrur,Malerkotla APMC,Pomegranate,Other,Local,07/09/2026,2500,6500,5000
Keralam,Ernakulam,Piravam Market,Brinjal,Brinjal,Local,07/09/2026,5000,6000,5800
Keralam,Ernakulam,Piravam Market,Beetroot,Beetroot,Local,07/09/2026,7000,8000,7500
Punjab,Tarntaran,Harike APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,07/09/2026,1100,1200,1150
Punjab,Tarntaran,Harike APMC,Round gourd,Round gourd,FAQ,07/09/2026,700,800,750
Gujarat,Porbandar,Porbandar APMC,Mousambi(Sweet Lime),Mousambi,Grade A,07/09/2026,2500,3500,3000
Gujarat,Porbandar,Porbandar APMC,Onion,Other,FAQ,07/09/2026,2000,4000,3000
Tamil Nadu,Nagapattinam,Sembanarkoil APMC,Paddy(Common),Other,Local,07/09/2026,2150,2570,2360
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,07/09/2026,2400,3000,2700
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Bitter gourd,Other,Local,07/09/2026,4000,6000,5000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,07/09/2026,1500,2000,1750
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,07/09/2026,4000,5000,4500
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Onion,Bellary,Local,07/09/2026,4000,5000,4500
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Lemon,Lemon,Local,07/09/2026,24000,28000,26000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,07/09/2026,2400,3000,2700
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Papaya,Papaya,Local,07/09/2026,2600,3000,2800
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,07/09/2026,2200,2500,2350
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Coconut,Coconut,Local,07/09/2026,4500,5000,4750
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Beetroot,Beetroot,Local,07/09/2026,5500,5800,5650
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,07/09/2026,4000,4500,4250
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,07/09/2026,3000,3400,3200
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Garlic,Garlic,Local,07/09/2026,23000,24000,23500
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,07/09/2026,3700,4000,3850
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,07/09/2026,1500,1600,1550
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Ashgourd,Gouard,Local,07/09/2026,1800,2000,1900
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,07/09/2026,1500,1600,1550
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,07/09/2026,2800,3000,2900
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,07/09/2026,2400,2500,2450
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,07/09/2026,2800,3000,2900
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,07/09/2026,12000,12600,12300
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Onion Green,Onion Green,Local,07/09/2026,6200,6600,6400
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,07/09/2026,4600,5000,4800
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Brinjal,Other,Local,07/09/2026,2500,2800,2650
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,07/09/2026,4000,4500,4250
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,07/09/2026,1800,2000,1900
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,07/09/2026,2200,2500,2350
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Beans,Beans (Whole),Local,07/09/2026,8600,9000,8800
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Carrot,Pusakesar,Local,07/09/2026,6000,6400,6200
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,07/09/2026,2200,2500,2350
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,07/09/2026,3000,3400,3200
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Brinjal,Round,Local,07/09/2026,2800,3000,2900
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Tomato,Local,Local,07/09/2026,2400,2600,2500
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,07/09/2026,2600,2800,2700
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,07/09/2026,2800,3000,2900
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Beans,Beans (Whole),Local,07/09/2026,7500,8000,7750
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Carrot,Pusakesar,Local,07/09/2026,7500,8000,7750
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,07/09/2026,4200,4500,4350
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,07/09/2026,5500,6000,5750
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,07/09/2026,4000,5000,4500
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Brinjal,Other,Local,07/09/2026,5000,6000,5500
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Onion,Bellary,Local,07/09/2026,6000,6500,6250
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Green Avare(W),Other,Local,07/09/2026,7000,8000,7500
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,07/09/2026,6000,7000,6500
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Thondekai,Thondekai,Local,07/09/2026,3600,4000,3800
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Lemon,Lemon,Local,07/09/2026,4000,4500,4250
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,07/09/2026,7000,8000,7500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Tomato,Deshi,Local,07/09/2026,2000,3000,2500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,07/09/2026,3000,4000,3500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,07/09/2026,2000,3000,2500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Banana,Besrai,Local,07/09/2026,8000,9000,8500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,07/09/2026,15000,18000,16500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,07/09/2026,4000,5000,4500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Beetroot,Beetroot,Local,07/09/2026,7000,8000,7500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Capsicum,Capsicum,Local,07/09/2026,6000,7000,6500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Drumstick,Drumstick,Local,07/09/2026,2000,3000,2500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,07/09/2026,13000,15000,14000
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Indian Beans(Seam),Indian Beans (Seam),Local,07/09/2026,6000,7000,6500
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,07/09/2026,20000,22500,21250
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,07/09/2026,5000,6000,5500
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,07/09/2026,4000,5000,4500
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,07/09/2026,1000,1400,1200
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,07/09/2026,3000,4000,3500
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,07/09/2026,3000,3600,3300
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Banana,Red Banana,Local,07/09/2026,8000,9000,8500
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,07/09/2026,1600,2000,1800
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,07/09/2026,3000,5000,4000
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Indian Beans(Seam),Indian Beans (Seam),Local,07/09/2026,7000,8000,7500
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,07/09/2026,6000,7000,6500
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Papaya,Papaya,Local,07/09/2026,3000,3400,3200
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,07/09/2026,2600,3000,2800
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,07/09/2026,1800,2000,1900
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,07/09/2026,2200,2600,2400
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,07/09/2026,4000,4500,4250
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,07/09/2026,3000,3500,3250
