state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,07/07/2026,5500,6000,5500
Bihar,East Champaran/ Motihari,Motihari APMC,Potato,Other,Grade A,07/07/2026,1100,1300,1200
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,07/07/2026,13000,22000,18500
Bihar,East Champaran/ Motihari,Raxaul APMC,Brinjal,Arkasheela Mattigulla,Grade A,07/07/2026,1600,1900,1800
Bihar,East Champaran/ Motihari,Raxaul APMC,Bhindi(Ladies Finger),Bhindi,Grade A,07/07/2026,1000,1200,1100
Keralam,Alappuzha,Harippad Market,Ashgourd,Other,FAQ,07/07/2026,4000,4500,4000
Punjab,Kapurthala,Bhulath (Nadala) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,07/07/2026,1000,1100,1050
Punjab,Kapurthala,Bhulath (Nadala) APMC,Coriander(Leaves),Coriander,Local,07/07/2026,2100,2300,2200
Keralam,Malappuram,Mankada VFPCK Market,Banana,Nendra Bale,Local,07/07/2026,3900,4100,4000
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,07/07/2026,735,735,735
Keralam,Kollam,Kulathoopuzha VFPCK Market,Banana,Nendra Bale,Grade A,07/07/2026,7800,7800,7800
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,07/07/2026,510,510,510
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,07/07/2026,800,900,850
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,07/07/2026,800,900,850
