state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Sri Sathya Sai,Gorantla  APMC,Maize,Hybrid/Local,FAQ,10/09/2026,2100,2400,2200
Andhra Pradesh,Ananthapuramu,Gooti APMC,Cotton,Bramha,Grade Range-1,10/09/2026,4000,9919,9769
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,10/09/2026,892,892,892
Punjab,Amritsar,Rayya APMC,Brinjal,Round,FAQ,10/09/2026,1475,1475,1475
Punjab,Amritsar,Rayya APMC,Cauliflower,Local,FAQ,10/09/2026,3175,3175,3175
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,10/09/2026,686,686,686
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,10/09/2026,2369,2390,2375
Keralam,Thiruvananthapuram,Vamanapuram Market,Tomato,Other,FAQ,10/09/2026,3500,4000,4000
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,10/09/2026,8100,8200,8200
Andhra Pradesh,Palnadu,Narasaraopet APMC,Rice,B P T,FAQ,10/09/2026,6000,6000,6000
Andhra Pradesh,Palnadu,Narasaraopet APMC,Paddy(Common),Paddy,FAQ,10/09/2026,3000,3000,3000
Odisha,Sundergarh,Panposh APMC,Cabbage,Cabbage,FAQ,10/09/2026,2500,3200,3000
Odisha,Dhenkanal,Hindol APMC,Tomato,Tomato,Grade B,10/09/2026,3000,3500,3200
Andhra Pradesh,Ananthapuramu,Guntakal APMC,Red gram/Arhar/Tur(whole),Local,Local,10/09/2026,7000,88000,7500
Uttarakhand,Haridwar,Roorkee APMC,Tomato,Other,Medium,10/09/2026,1200,2200,1600
Odisha,Dhenkanal,Hindol APMC,Potato,Potato,Grade B,10/09/2026,1400,1600,1500
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,10/09/2026,650,850,750
Uttarakhand,Haridwar,Roorkee APMC,Bhindi(Ladies Finger),Other,Local,10/09/2026,1000,1500,1300
Odisha,Dhenkanal,Hindol APMC,Bhindi(Ladies Finger),Bhindi,Grade B,10/09/2026,4500,5000,4800
Odisha,Dhenkanal,Hindol APMC,Banana - Green,Other,Grade B,10/09/2026,2500,2800,2700
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,10/09/2026,1069,1069,1069
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,10/09/2026,1356,1356,1356
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,10/09/2026,2500,2600,2600
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,10/09/2026,2369,2389,2379
Andhra Pradesh,Palnadu,Narasaraopet APMC,Red gram/Arhar/Tur(whole),Local,FAQ,10/09/2026,8500,8500,8500
Andhra Pradesh,Palnadu,Narasaraopet APMC,Green Gram(Moong)(Whole),Local (Whole),FAQ,10/09/2026,7500,7500,7500
Andhra Pradesh,Palnadu,Narasaraopet APMC,Cotton,Bunny,FAQ,10/09/2026,8500,8500,8500
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley APMC,Ginger(Dry),Ginger-Organic,Grade Range-1,10/09/2026,12000,12000,12000
Andhra Pradesh,Palnadu,Narasaraopet APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,10/09/2026,6500,6500,6500
Odisha,Sundergarh,Panposh APMC,Bottle gourd,Bottle Gourd,FAQ,10/09/2026,2000,2400,2200
Odisha,Sundergarh,Panposh APMC,Bhindi(Ladies Finger),Other,FAQ,10/09/2026,3500,4200,4000
