state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Punjab,Mansa,Mansa APMC,Water Melon,Water Melon,Grade A,03/07/2026,880,880,880
Punjab,Mansa,Mansa APMC,Papaya,Papaya,Grade A,03/07/2026,2490,2490,2490
Punjab,Mansa,Mansa APMC,Garlic,Garlic,FAQ,03/07/2026,13100,13100,13100
Punjab,Mansa,Mansa APMC,Cucumbar(Kheera),Cucumbar,FAQ,03/07/2026,3900,3900,3900
Punjab,Mansa,Mansa APMC,Potato,Other,FAQ,03/07/2026,560,560,560
Punjab,Amritsar,Rayya APMC,Raddish,Other,FAQ,03/07/2026,700,700,700
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,03/07/2026,800,900,850
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Raddish,Raddish,FAQ,03/07/2026,1500,1530,1515
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cucumbar(Kheera),Cucumbar,FAQ,03/07/2026,1000,1030,1015
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cauliflower,Cauliflower,FAQ,03/07/2026,1700,1740,1720
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Carrot,Carrot,FAQ,03/07/2026,1625,1675,1650
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Brinjal,Round/Long,FAQ,03/07/2026,1300,1342,1320
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Bhindi(Ladies Finger),Bhindi,FAQ,03/07/2026,2420,2462,2440
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Banana - Green,Banana - Green,FAQ,03/07/2026,1940,1975,1960
