state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Brinjal,Brinjal,Grade A,18/09/2026,1000,1500,1200
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Water Melon,Other,Grade A,18/09/2026,900,1500,1000
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,18/09/2026,2400,2400,2400
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,18/09/2026,2800,2800,2800
Andhra Pradesh,Ananthapuramu,Gooti APMC,Red gram/Arhar/Tur(whole),Local,Grade Range-1,18/09/2026,5700,7340,6550
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,18/09/2026,6000,6000,6000
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,18/09/2026,4419,7336,6499
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,18/09/2026,8100,8200,8200
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,18/09/2026,2500,2600,2600
Nagaland,Wokha,Baghty APMC,Pineapple,Pine Apple,Local,18/09/2026,3000,3500,3320
Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,18/09/2026,2369,2380,2369
Nagaland,Wokha,Baghty APMC,Banana,Banana - Ripe,Local,18/09/2026,3000,3520,3300
Tripura,Khowai,Teliamura APMC,Rice,Masuri,Grade Range-2,18/09/2026,3900,4100,4000
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,18/09/2026,2369,2450,2430
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,18/09/2026,2362,2369,2365
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,18/09/2026,2369,2389,2379
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley APMC,Millets,Millets,Grade Range-1,18/09/2026,5300,6000,5500
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Banana - Green,Banana - Green,FAQ,18/09/2026,1670,1710,1690
