state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Banana,Medium,Grade B,22/07/2026,3700,3790,3780
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Mango,Dusheri,Grade B,22/07/2026,3300,3340,3320
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Onion,Onion,FAQ,22/07/2026,2000,2400,2200
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cauliflower,Cauliflower,FAQ,22/07/2026,2240,2270,2250
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,22/07/2026,800,900,850
Keralam,Kottayam,Pampady Market,Bitter gourd,Bitter Gourd,FAQ,22/07/2026,5000,6500,6000
Uttar Pradesh,Hathras,Shadabad APMC,Pumpkin,Pumpkin,Small,22/07/2026,600,700,650
Keralam,Kottayam,Pampady Market,Amaranthus,Amaranthus,FAQ,22/07/2026,3500,4500,4000
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Betal Leaves,Local,FAQ,22/07/2026,3500,10000,7500
Keralam,Kottayam,Pampady Market,Beetroot,Beetroot,FAQ,22/07/2026,4500,6000,5500
Keralam,Kottayam,Pampady Market,Cucumbar(Kheera),Cucumbar,FAQ,22/07/2026,2000,3500,3000
Keralam,Kottayam,Pampady Market,Colacasia,Other,FAQ,22/07/2026,4500,5500,5000
Bihar,Sheikhpura,Shekhpura APMC,Wheat,147 Average,FAQ,22/07/2026,2450,2550,2500
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Samba Masuri,FAQ,22/07/2026,2389,2600,2550
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Swarna Masuri (OLD),FAQ,22/07/2026,2370,2370,2370
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Rice,Common,FAQ,22/07/2026,3600,3800,3700
Keralam,Kannur,Irityy Market,Banana,Nendra Bale,Medium,22/07/2026,6200,6400,6300
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Potato,Jyoti,FAQ,22/07/2026,800,840,820
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Brinjal,Brinjal,FAQ,22/07/2026,1350,1390,1360
Keralam,Kottayam,Pampady Market,Brinjal,Brinjal,FAQ,22/07/2026,4600,5500,5000
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Bitter gourd,Bitter Gourd,FAQ,22/07/2026,3800,4200,4000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bitter gourd,Bitter Gourd,FAQ,22/07/2026,1970,2000,1990
Bihar,Sheikhpura,Barbigha APMC,Bitter gourd,Bitter Gourd,FAQ,22/07/2026,2855,2970,2910
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2026,710,710,710
Keralam,Kottayam,Pampady Market,Banana - Green,Banana - Green,FAQ,22/07/2026,6000,7000,6500
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Masur Dal,Masur Dal,FAQ,22/07/2026,10400,10800,10600
West Bengal,Medinipur(E),Kolaghat APMC,Masur Dal,Masur Dal,FAQ,22/07/2026,10400,10800,10600
West Bengal,Medinipur(E),Kolaghat APMC,Marigold(loose),Marigold(Loose),FAQ,22/07/2026,8000,9000,8500
