state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Manipur,Imphal East,Lamlong Bazaar APMC,Paddy(Common),Other,Local,26/06/2026,3000,3000,3000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Cucumbar(Kheera),Cucumbar,FAQ,26/06/2026,2500,3500,3000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Potato,Potato,FAQ,26/06/2026,1000,1400,1200
Himachal Pradesh,Kangra,SMY Jaisinghpur,Mashrooms,Mashrooms,FAQ,26/06/2026,16000,18000,17000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Lemon,Lemon,FAQ,26/06/2026,6500,7000,6800
Haryana,Sirsa,Dabwali APMC,Onion,Onion,FAQ,26/06/2026,1200,1500,1300
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,26/06/2026,1135,1135,1135
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,26/06/2026,900,1000,950
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,26/06/2026,734,734,734
Keralam,Malappuram,Chungathara VFPCK Market,Banana,Nendra Bale,Grade Range-1,26/06/2026,3800,4000,3900
Keralam,Malappuram,Moothedam  VFPCK Market,Banana,Nendra Bale,Grade Range-1,26/06/2026,3900,4100,4000
Himachal Pradesh,Kangra,SMY Palampur,French Beans(Frasbean),Other,FAQ,26/06/2026,8000,9000,8500
Himachal Pradesh,Kangra,SMY Palampur,Bitter gourd,Bitter Gourd,FAQ,26/06/2026,3000,3500,3200
Uttarakhand,Haridwar,Roorkee APMC,Potato,Other,Medium,26/06/2026,800,1200,1000
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,26/06/2026,2000,4000,3000
Himachal Pradesh,Kangra,SMY Palampur,Ginger(Green),Green Ginger,FAQ,26/06/2026,14000,15000,14500
Himachal Pradesh,Kangra,SMY Palampur,Onion,Onion,FAQ,26/06/2026,2500,3000,2800
Manipur,Imphal East,Lamlong Bazaar APMC,Potato,Other,FAQ,26/06/2026,2500,3000,2750
Uttarakhand,Haridwar,Roorkee APMC,Cauliflower,Other,Local,26/06/2026,550,800,650
Manipur,Imphal East,Lamlong Bazaar APMC,Ginger(Green),Green Ginger,Local,26/06/2026,7500,8000,7750
Manipur,Imphal East,Lamlong Bazaar APMC,Dry Chillies,Dry Chillies,FAQ,26/06/2026,23000,25000,24000
Uttarakhand,Haridwar,Roorkee APMC,Brinjal,Other,Local,26/06/2026,550,750,650
Himachal Pradesh,Kangra,SMY Palampur,Water Melon,Water Melon,Medium,26/06/2026,1500,1800,1600
Himachal Pradesh,Kangra,SMY Palampur,Litchi,Litchi,Medium,26/06/2026,10000,12000,11000
Uttarakhand,Haridwar,Roorkee APMC,Mango,Other,Local,26/06/2026,1000,1600,1400
Himachal Pradesh,Kangra,SMY Palampur,Pomegranate,Pomogranate,Medium,26/06/2026,15000,20000,17500
Himachal Pradesh,Kangra,SMY Jaisinghpur,Bhindi(Ladies Finger),Bhindi,FAQ,26/06/2026,2200,2800,2500
Himachal Pradesh,Kangra,SMY Jaisinghpur,Coriander(Leaves),Coriander,FAQ,26/06/2026,8500,9500,9000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Ginger(Green),Green Ginger,FAQ,26/06/2026,14500,15500,15000
Punjab,Amritsar,Rayya APMC,Brinjal,Round,FAQ,26/06/2026,1312,1312,1312
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,26/06/2026,743,743,743
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,26/06/2026,800,900,850
Himachal Pradesh,Kangra,SMY Palampur,Bottle gourd,Bottle Gourd,FAQ,26/06/2026,1500,2500,2000
Himachal Pradesh,Kangra,SMY Palampur,Sponge gourd,Other,FAQ,26/06/2026,2500,3000,2800
Himachal Pradesh,Kangra,SMY Palampur,Coriander(Leaves),Coriander,FAQ,26/06/2026,8000,9000,8500
Himachal Pradesh,Kangra,SMY Palampur,Green Chilli,Green Chilly,FAQ,26/06/2026,2000,3000,2500
Uttarakhand,Haridwar,Roorkee APMC,Tomato,Other,Medium,26/06/2026,1200,2200,1600
Himachal Pradesh,Kangra,SMY Palampur,Capsicum,Capsicum,FAQ,26/06/2026,3500,4000,3800
Himachal Pradesh,Kangra,SMY Palampur,Tomato,Tomato,FAQ,26/06/2026,2900,3200,3000
Himachal Pradesh,Kangra,SMY Palampur,Plum,Other,Medium,26/06/2026,9000,10000,9500
Himachal Pradesh,Kangra,SMY Palampur,Jack Fruit(Ripe),Jack Fruit,Medium,26/06/2026,4000,5000,4500
Manipur,Imphal East,Lamlong Bazaar APMC,Black Gram Dal(Urd Dal),Black Gram Dal,FAQ,26/06/2026,13000,14000,13500
Uttarakhand,Haridwar,Roorkee APMC,Bhindi(Ladies Finger),Other,Local,26/06/2026,1000,1500,1200
Uttarakhand,Haridwar,Roorkee APMC,Banana,Other,Medium,26/06/2026,800,1200,1000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Green Chilli,Green Chilly,FAQ,26/06/2026,2500,3500,3000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Raddish,Raddish,FAQ,26/06/2026,3200,3800,3500
Himachal Pradesh,Kangra,SMY Jaisinghpur,Cauliflower,Cauliflower,FAQ,26/06/2026,4500,5500,5000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Capsicum,Capsicum,FAQ,26/06/2026,3800,4200,4000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Garlic,Average,FAQ,26/06/2026,12500,13500,13000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Bitter gourd,Bitter Gourd,FAQ,26/06/2026,3200,3600,3400
Himachal Pradesh,Kangra,SMY Jaisinghpur,Apple,Apple,Medium,26/06/2026,13000,16000,14000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Karbuja(Musk Melon),Karbhuja,Medium,26/06/2026,3400,3800,3600
Himachal Pradesh,Kangra,SMY Jaisinghpur,Mango,Other,Medium,26/06/2026,2500,9000,5000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Banana,Other,Medium,26/06/2026,4800,5200,5000
Keralam,Ernakulam,Keerampara VFPCK Market,Pineapple,Other,Grade A,26/06/2026,5500,5500,5500
Uttar Pradesh,Hathras,Shadabad APMC,Bitter gourd,Bitter Gourd,Small,26/06/2026,1200,1300,1250
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,26/06/2026,2143,2143,2143
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,26/06/2026,400,400,400
Keralam,Malappuram,Mankada VFPCK Market,Banana,Nendra Bale,Local,26/06/2026,3700,3900,3800
