state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Keralam,Kottayam,Pampady Market,Tomato,Tomato,FAQ,04/07/2026,4500,6500,5000
Keralam,Kottayam,Pampady Market,Pumpkin,Pumpkin,FAQ,04/07/2026,2200,4000,3000
Keralam,Kottayam,Pampady Market,Elephant Yam(Suran)/Amorphophallus,Other,FAQ,04/07/2026,3500,5000,4500
Keralam,Kottayam,Pampady Market,Bitter gourd,Bitter Gourd,FAQ,04/07/2026,6500,8000,7500
Keralam,Kottayam,Pampady Market,Beetroot,Beetroot,FAQ,04/07/2026,3400,5000,4000
Keralam,Alappuzha,Harippad Market,Beetroot,Beetroot,FAQ,04/07/2026,5500,6000,5500
Punjab,Tarntaran,Tarantaran APMC,Tomato,Other,Local,04/07/2026,2400,2400,2400
Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,04/07/2026,2369,2400,2369
Punjab,Tarntaran,Tarantaran APMC,Onion,Other,Local,04/07/2026,2200,2200,2200
Punjab,Tarntaran,Tarantaran APMC,Cucumbar(Kheera),Cucumbar,Local,04/07/2026,1600,1600,1600
Manipur,Imphal East,Lamlong Bazaar APMC,Potato,Other,FAQ,04/07/2026,2500,3000,2750
Manipur,Imphal East,Lamlong Bazaar APMC,Onion,Onion,FAQ,04/07/2026,4000,4500,4250
Telangana,Hanmakonda,Kamalapur APMC,Paddy(Common),1001,FAQ,04/07/2026,2369,2389,2369
Keralam,Alappuzha,Harippad Market,Amaranthus,Other,FAQ,04/07/2026,5000,5500,5000
Manipur,Imphal East,Lamlong Bazaar APMC,Masur Dal,Masur Dal,FAQ,04/07/2026,10000,11000,10500
Nagaland,Mokokchung,Mangkolemba APMC,Chow Chow,Other,FAQ,04/07/2026,1400,1600,1500
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Ginger(Green),Green Ginger,Grade A,04/07/2026,4300,6900,5600
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Potato,Potato,Grade A,04/07/2026,700,1100,900
Nagaland,Mokokchung,Mokokchung Town APMC,Cauliflower,Other,FAQ,04/07/2026,2400,2600,2500
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Cabbage,Cabbage,Grade A,04/07/2026,700,1700,1200
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Cauliflower,Cauliflower,Grade A,04/07/2026,1700,3400,2500
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Sponge gourd,Sponge gourd,Grade A,04/07/2026,700,1900,1300
Bihar,Sheikhpura,Shekhpura APMC,Bitter gourd,Bitter Gourd,FAQ,04/07/2026,2800,2898,2845
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,04/07/2026,400,400,400
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,04/07/2026,1136,1136,1136
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,04/07/2026,1143,1143,1143
Bihar,Sheikhpura,Barbigha APMC,Wheat,147 Average,FAQ,04/07/2026,2450,2550,2500
Keralam,Malappuram,Mankada VFPCK Market,Banana,Nendra Bale,Local,04/07/2026,3800,4000,3900
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cabbage,Cabbage,FAQ,04/07/2026,1150,1190,1170
Keralam,Kottayam,Pampady Market,Snakeguard,Snakeguard,FAQ,04/07/2026,3500,4500,4000
Keralam,Kottayam,Pampady Market,Cauliflower,Cauliflower,FAQ,04/07/2026,5800,6500,6000
Keralam,Kottayam,Pampady Market,Cabbage,Cabbage,FAQ,04/07/2026,3800,5500,5000
Keralam,Kottayam,Pampady Market,Brinjal,Brinjal,FAQ,04/07/2026,5000,6500,6000
Keralam,Kottayam,Pampady Market,Bhindi(Ladies Finger),Bhindi,FAQ,04/07/2026,3500,5000,4500
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,04/07/2026,4500,5000,4500
Keralam,Alappuzha,Harippad Market,Bitter gourd,Other,FAQ,04/07/2026,6000,6500,6000
Punjab,Tarntaran,Tarantaran APMC,Brinjal,Other,Local,04/07/2026,2300,2300,2300
Punjab,Tarntaran,Tarantaran APMC,Bitter gourd,Bitter Gourd,Local,04/07/2026,2200,2200,2200
Manipur,Imphal East,Lamlong Bazaar APMC,Banana,Other,Medium,04/07/2026,5500,6000,5750
Nagaland,Mokokchung,Mangkolemba APMC,Cauliflower,Other,FAQ,04/07/2026,2400,2600,2500
Nagaland,Mokokchung,Mangkolemba APMC,Banana - Green,Other,FAQ,04/07/2026,3400,3600,3500
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Onion,Onion,Grade A,04/07/2026,600,1400,1000
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade C,04/07/2026,1500,2500,2000
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade B,04/07/2026,800,1200,1000
Nagaland,Mokokchung,Mokokchung Town APMC,Cabbage,Other,FAQ,04/07/2026,2500,2700,2600
Bihar,Sheikhpura,Shekhpura APMC,Cucumbar(Kheera),Cucumbar,FAQ,04/07/2026,2800,2885,2835
Bihar,Sheikhpura,Shekhpura APMC,Bottle gourd,Bottle Gourd,FAQ,04/07/2026,1900,1970,1935
Bihar,Sheikhpura,Shekhpura APMC,Wheat,147 Average,FAQ,04/07/2026,2450,2550,2500
Bihar,Sheikhpura,Barbigha APMC,Bottle gourd,Bottle Gourd,FAQ,04/07/2026,1850,1950,1900
Bihar,Sheikhpura,Shekhpura APMC,Brinjal,Arkasheela Mattigulla,FAQ,04/07/2026,2700,2785,2745
Bihar,Sheikhpura,Barbigha APMC,Bitter gourd,Bitter Gourd,FAQ,04/07/2026,2750,2850,2800
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,04/07/2026,510,510,510
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,04/07/2026,737,737,737
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,04/07/2026,800,900,850
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cauliflower,Cauliflower,FAQ,04/07/2026,1720,1750,1735
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Brinjal,Round/Long,FAQ,04/07/2026,1310,1342,1325
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Banana - Green,Banana - Green,FAQ,04/07/2026,1970,1990,1980
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,04/07/2026,1010,1030,1020
Keralam,Kottayam,Pampady Market,Tapioca,Tapioca,FAQ,04/07/2026,2500,3500,3000
Keralam,Kottayam,Pampady Market,Potato,Big,FAQ,04/07/2026,2300,3000,2800
Keralam,Kottayam,Pampady Market,Mango(Raw-Ripe),Mango - Raw-Ripe,FAQ,04/07/2026,3000,4500,4000
Keralam,Kottayam,Pampady Market,Drumstick,Drumstick,FAQ,04/07/2026,7600,8500,8000
Keralam,Kottayam,Pampady Market,Cucumbar(Kheera),Cucumbar,FAQ,04/07/2026,2000,3500,3000
Keralam,Kottayam,Pampady Market,Colacasia,Other,FAQ,04/07/2026,4000,5500,5000
Keralam,Kottayam,Pampady Market,Cowpea(Veg),Cowpea (Veg),FAQ,04/07/2026,7500,9000,8500
Keralam,Kottayam,Pampady Market,Banana - Green,Banana - Green,FAQ,04/07/2026,5500,6500,6000
