state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Palnadu,Narasaraopet APMC,Rice,B P T,FAQ,07/08/2026,6000,6000,6000
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,07/08/2026,2300,2380,2380
Keralam,Ernakulam,Kunnukara  VFPCK Market,Banana,Nendra Bale,Grade A,07/08/2026,5800,6000,5900
Keralam,Idukki,Kattappana Market,Coconut Oil,Other,Grade Range-2,07/08/2026,25500,28000,26000
Keralam,Idukki,Kattappana Market,Banana,Nendra Bale,Small,07/08/2026,4300,4500,4500
Keralam,Idukki,Kattappana Market,Apple,Other,Grade A,07/08/2026,32700,35000,34000
Haryana,Gurgaon,Gurgaon APMC,Bottle gourd,Bottle Gourd,Grade B,07/08/2026,800,1200,1000
Keralam,Thirssur,Annamanada  VFPCK Market,Banana,Nendra Bale,Grade A,07/08/2026,4000,6200,5000
Haryana,Gurgaon,Gurgaon APMC,Mousambi(Sweet Lime),Mousambi,Grade B,07/08/2026,3000,5000,4000
Andhra Pradesh,Ananthapuramu,Rapthadu APMC,Ground Nut Seed,Ground Nut Seed,Grade Range-1,07/08/2026,9500,11500,10500
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Potato,Potato,FAQ,07/08/2026,800,1500,1100
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Bhindi(Ladies Finger),Bhindi,FAQ,07/08/2026,2500,3500,3000
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,07/08/2026,17000,28000,25500
Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,07/08/2026,2800,2800,2800
Andhra Pradesh,Ananthapuramu,Gooti APMC,Cotton,Bramha,Grade Range-1,07/08/2026,6780,9851,9501
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,07/08/2026,700,700,700
Andhra Pradesh,NTR,Mylavaram APMC,Maize,Hybrid,Local,07/08/2026,2400,2400,2400
Andhra Pradesh,Palnadu,Narasaraopet APMC,Black Gram(Urd Beans)(Whole),Black Gram (Whole),FAQ,07/08/2026,8500,8500,8500
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Turmeric,Finger,FAQ,07/08/2026,13000,14000,13500
Keralam,Idukki,Kattappana Market,Banana,Robusta,Medium,07/08/2026,1900,2300,2100
Keralam,Idukki,Kattappana Market,Banana,Palayamthodan,Medium,07/08/2026,2300,2600,2500
Keralam,Idukki,Kattappana Market,Banana,Poovan,Medium,07/08/2026,3800,4500,4500
Keralam,Idukki,Kattappana Market,Apple,Other,Grade C,07/08/2026,18000,21500,21000
Haryana,Gurgaon,Gurgaon APMC,Brinjal,Brinjal,Grade A,07/08/2026,1000,1500,1250
Haryana,Gurgaon,Gurgaon APMC,Pear(Marasebu),Other,Grade B,07/08/2026,5000,10000,7500
Haryana,Gurgaon,Gurgaon APMC,Bitter gourd,Other,Grade B,07/08/2026,1000,2000,1500
Haryana,Gurgaon,Gurgaon APMC,Guava,Guava,Grade B,07/08/2026,2000,4000,3000
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,07/08/2026,2400,2500,2450
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Apple,Apple,Grade A,07/08/2026,5000,8000,6500
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Banana,Banana - Ripe,Grade A,07/08/2026,2800,3600,3200
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Tomato,Tomato,FAQ,07/08/2026,2600,3200,2900
Andhra Pradesh,Srikakulam,Palasa APMC,Cashewnuts,320 Counts,Local,07/08/2026,14000,14000,14000
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,07/08/2026,2361,2369,2365
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,07/08/2026,2095,2095,2095
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,07/08/2026,500,500,500
Andhra Pradesh,NTR,Mylavaram APMC,Cotton,Bunny,Local,07/08/2026,7150,7150,7150
Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,07/08/2026,2369,2369,2369
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Ghee,Other,Grade Range-1,07/08/2026,58300,58300,58300
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Rice,B P T,Grade Range-1,07/08/2026,6000,6000,6000
Keralam,Malappuram,Chungathara VFPCK Market,Banana,Nendra Bale,Grade Range-1,07/08/2026,4800,5000,4900
Keralam,Malappuram,Moothedam  VFPCK Market,Banana,Nendra Bale,Grade Range-1,07/08/2026,4600,4900,4700
Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,07/08/2026,2480,2480,2480
Keralam,Idukki,Kattappana Market,Apple,Other,Grade B,07/08/2026,21500,23500,23000
Haryana,Gurgaon,Gurgaon APMC,Cauliflower,Other,Grade B,07/08/2026,4000,6000,5000
Haryana,Gurgaon,Gurgaon APMC,Bhindi(Ladies Finger),Other,Grade A,07/08/2026,1000,2000,1500
West Bengal,Uttar Dinajpur,Raiganj APMC,Onion,Nasik,FAQ,07/08/2026,2600,3000,2800
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade B,07/08/2026,600,1000,800
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade B,07/08/2026,2000,3000,2500
Haryana,Gurgaon,Gurgaon APMC,Mango,Other,Grade B,07/08/2026,5000,10000,7500
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,07/08/2026,7500,7800,7600
Haryana,Gurgaon,Gurgaon APMC,Banana,Other,Grade B,07/08/2026,2000,3000,2500
Andhra Pradesh,Ananthapuramu,Singanamala APMC,Groundnut,Local,Grade Range-1,07/08/2026,6600,7800,7200
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Onion,Onion,FAQ,07/08/2026,2400,3200,2800
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Field Pea,Field Pea,FAQ,07/08/2026,6000,7000,6500
Punjab,Hoshiarpur,Mukerian(Talwara) APMC,Cauliflower,Cauliflower,FAQ,07/08/2026,2500,3500,3000
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,07/08/2026,800,900,850
Punjab,Amritsar,Rayya APMC,Potato,Other,FAQ,07/08/2026,740,740,740
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,07/08/2026,910,910,910
Andhra Pradesh,Ananthapuramu,Gooti APMC,Red gram/Arhar/Tur(whole),Local,Grade Range-1,07/08/2026,4500,6700,5670
Andhra Pradesh,Palnadu,Narasaraopet APMC,Paddy(Common),Paddy,FAQ,07/08/2026,3000,3000,3000
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,07/08/2026,8000,8100,8100
