state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Haryana,Gurgaon,Gurgaon APMC,Apple,Apple,Grade B,25/07/2026,10000,20000,15000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Banana,Medium,Grade B,25/07/2026,3700,3800,3750
Andhra Pradesh,YSR Kadapa,Siddavatam APMC,Banana,Medium,Grade B,25/07/2026,1300,1500,1400
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Banana,Karpura,Local,25/07/2026,2000,2200,2100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cauliflower,Cauliflower,FAQ,25/07/2026,2260,2290,2280
Odisha,Bargarh,Padampur APMC,Brinjal,Brinjal,Local,25/07/2026,1600,2200,1800
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bottle gourd,Bottle Gourd,FAQ,25/07/2026,1150,1190,1170
Haryana,Gurgaon,Gurgaon APMC,Bhindi(Ladies Finger),Other,Grade A,25/07/2026,1000,2000,1500
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bhindi(Ladies Finger),Bhindi,FAQ,25/07/2026,1470,1490,1480
Andaman and Nicobar,North and Middle Andaman ,Diglipur Vegetable Market (Subhashgram),Bhindi(Ladies Finger),Other,FAQ,25/07/2026,4000,8000,6000
Haryana,Gurgaon,Gurgaon APMC,Guava,Other,Grade B,25/07/2026,5000,10000,7500
Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,FAQ,25/07/2026,2400,2400,2400
Andhra Pradesh,Markapuram,Yerragondapalem APMC,Cotton,170-C2  (Ginned),Local,25/07/2026,7700,7700,7700
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Apple,Apple,Grade B,25/07/2026,8890,8900,8896
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Mango,Other,Local,25/07/2026,2800,3000,2900
Bihar,East Champaran/ Motihari,Chakia APMC,Onion,1st Sort,Grade A,25/07/2026,2300,2500,2400
Bihar,East Champaran/ Motihari,Chakia APMC,Potato,Red,Grade A,25/07/2026,1100,1300,1200
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Brinjal,Brinjal,FAQ,25/07/2026,1380,1390,1385
Odisha,Bargarh,Sohela APMC,Pumpkin,Other,Grade C,25/07/2026,800,1100,900
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Banana - Green,Banana - Green,FAQ,25/07/2026,1390,1700,1695
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cucumbar(Kheera),Cucumbar,FAQ,25/07/2026,1510,1590,1560
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Guava,Guava,Grade B,25/07/2026,4300,4330,4320
Bihar,East Champaran/ Motihari,Chakia APMC,Pointed gourd(Parval),Other,Grade A,25/07/2026,2300,2500,2400
