state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Telangana,Siddipet,Vantamamidi APMC,Onion Green,Onion Green,Local,19/09/2026,4500,4500,4500
Keralam,Thiruvananthapuram,Vamanapuram Market,Tomato,Other,FAQ,19/09/2026,4000,4500,4000
Punjab,Ludhiana,Jagraon APMC,Green Chilli,Other,FAQ,19/09/2026,1700,1700,1700
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,19/09/2026,2042,2042,2042
Punjab,Amritsar,Rayya APMC,Raddish,Other,FAQ,19/09/2026,2050,2050,2050
Punjab,Ludhiana,Jagraon APMC,Cabbage,Other,FAQ,19/09/2026,300,300,300
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,19/09/2026,6000,6500,6000
Keralam,Thiruvananthapuram,Vamanapuram Market,Onion,Big,FAQ,19/09/2026,6500,7000,6500
Punjab,Amritsar,Rayya APMC,Potato,Other,FAQ,19/09/2026,515,515,515
Keralam,Thiruvananthapuram,Vamanapuram Market,Tapioca,Other,Local,19/09/2026,4500,5000,4500
Keralam,Alappuzha,Harippad Market,Bhindi(Ladies Finger),Other,FAQ,19/09/2026,4500,5000,4500
Punjab,Ludhiana,Jagraon APMC,Potato,Other,FAQ,19/09/2026,230,230,230
Punjab,Ludhiana,Jagraon APMC,Banana,Other,Grade A,19/09/2026,2200,2200,2200
Punjab,Ludhiana,Jagraon APMC,Apple,Apple,Grade A,19/09/2026,7800,7800,7800
Punjab,Ludhiana,Jagraon APMC,Papaya,Other,Grade A,19/09/2026,3000,3000,3000
Andhra Pradesh,Nandyal,Koilkunta APMC,Jowar(Sorghum),Jowar ( White),FAQ,19/09/2026,3000,3400,3200
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Banana,Other,Grade A,19/09/2026,2000,2700,2500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Apple,Other,Grade A,19/09/2026,5000,10000,7000
Rajasthan,Jalore,Jalore APMC,Green Chilli,Green Chilly,Local,19/09/2026,1200,1600,1400
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,19/09/2026,5950,5950,5950
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,19/09/2026,2800,2800,2800
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,19/09/2026,2850,2850,2850
Rajasthan,Jalore,Jalore APMC,Bottle gourd,Bottle Gourd,Local,19/09/2026,800,1000,900
Tripura,South Tripura,Barpathari APMC,Brinjal,Round/Long,Local,19/09/2026,3900,4100,4000
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,19/09/2026,4500,5000,4500
Keralam,Thiruvananthapuram,Vamanapuram Market,Brinjal,Other,Local,19/09/2026,4500,5000,4500
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,19/09/2026,2400,2400,2400
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,19/09/2026,7400,7600,7500
Keralam,Alappuzha,Harippad Market,Brinjal,Brinjal,FAQ,19/09/2026,5000,5500,5000
Keralam,Alappuzha,Harippad Market,Beetroot,Beetroot,FAQ,19/09/2026,6000,6500,6000
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,19/09/2026,1405,1405,1405
Punjab,Ludhiana,Jagraon APMC,Pomegranate,Other,Grade A,19/09/2026,8000,8000,8000
Punjab,Ludhiana,Jagraon APMC,Pineapple,Other,Grade A,19/09/2026,5000,5000,5000
Keralam,Alappuzha,Harippad Market,Ashgourd,Other,FAQ,19/09/2026,4000,4500,4000
Punjab,Ludhiana,Jagraon APMC,Mousambi(Sweet Lime),Mousambi,Grade A,19/09/2026,3500,3500,3500
Punjab,Ludhiana,Jagraon APMC,Cucumbar(Kheera),Other,FAQ,19/09/2026,600,600,600
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,19/09/2026,1350,1350,1350
Punjab,Ludhiana,Jagraon APMC,Guava,Other,Grade A,19/09/2026,4500,4500,4500
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,19/09/2026,885,885,885
Uttar Pradesh,Hathras,Shadabad APMC,Pumpkin,Pumpkin,Small,19/09/2026,600,700,650
Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,19/09/2026,3500,3500,3500
Tripura,South Tripura,Barpathari APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,19/09/2026,6900,7100,7000
Tripura,South Tripura,Barpathari APMC,Pointed gourd(Parval),Pointed gourd (Parval),Local,19/09/2026,3900,4100,4000
Tripura,South Tripura,Barpathari APMC,Cucumbar(Kheera),Cucumbar,Local,19/09/2026,6900,7100,7000
Rajasthan,Jalore,Jalore APMC,Brinjal,Brinjal,Local,19/09/2026,1500,1800,1600
Rajasthan,Jalore,Jalore APMC,Bitter gourd,Other,Local,19/09/2026,2500,2800,2600
Rajasthan,Jalore,Jalore APMC,Cucumbar(Kheera),Cucumbar,Local,19/09/2026,1200,1500,1300
Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,19/09/2026,2369,2380,2369
Telangana,Siddipet,Vantamamidi APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,19/09/2026,1500,1800,1650
Telangana,Siddipet,Vantamamidi APMC,Cabbage,Cabbage,Local,19/09/2026,800,1400,1100
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,19/09/2026,4500,7980,6870
Telangana,Siddipet,Vantamamidi APMC,Cucumbar(Kheera),Cucumbar,Local,19/09/2026,1000,1500,1250
Telangana,Siddipet,Vantamamidi APMC,Brinjal,Brinjal,Local,19/09/2026,1200,2000,1600
Telangana,Siddipet,Vantamamidi APMC,Bhindi(Ladies Finger),Bhindi,Local,19/09/2026,1000,1500,1250
Keralam,Thiruvananthapuram,Vamanapuram Market,Banana - Green,Other,Local,19/09/2026,6000,6500,6500
Keralam,Alappuzha,Harippad Market,Bottle gourd,Other,FAQ,19/09/2026,2500,3000,2500
Keralam,Alappuzha,Harippad Market,Bitter gourd,Other,FAQ,19/09/2026,7000,7500,7000
Punjab,Ludhiana,Jagraon APMC,Onion,Other,FAQ,19/09/2026,2600,2600,2600
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,19/09/2026,8100,8200,8200
Keralam,Thiruvananthapuram,Vamanapuram Market,Bhindi(Ladies Finger),Other,Local,19/09/2026,5000,5500,5000
Keralam,Thiruvananthapuram,Vamanapuram Market,Cowpea(Veg),Other,Local,19/09/2026,7500,8000,8000
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,19/09/2026,1780,1780,1780
Punjab,Ludhiana,Jagraon APMC,Water Melon,Other,Grade A,19/09/2026,1100,1100,1100
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,19/09/2026,3240,3240,3240
Andhra Pradesh,Ananthapuramu,Singanamala APMC,Groundnut,Local,Grade Range-1,19/09/2026,6600,7800,7200
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,19/09/2026,645,645,645
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,19/09/2026,600,700,650
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,19/09/2026,2369,2389,2379
Keralam,Kollam,Valakom  VFPCK Market,Banana,Nendra Bale,Grade A,19/09/2026,6500,6500,6500
