state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,09/09/2026,688,688,688
Andhra Pradesh,YSR Kadapa,Simhadhripuram APMC,Maize,Hybrid/Local,FAQ,09/09/2026,2200,2600,2400
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,09/09/2026,2850,2850,2850
Tripura,North Tripura,Dasda APMC,Potato,Other,FAQ,09/09/2026,1400,1600,1500
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade B,09/09/2026,600,1000,800
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade B,09/09/2026,3000,5000,4000
Tripura,North Tripura,Dasda APMC,Brinjal,Round/Long,FAQ,09/09/2026,2700,2800,2750
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade A,09/09/2026,1000,2000,1500
Rajasthan,Jalore,Jalore APMC,Lemon,Other,Local,09/09/2026,1800,2200,2000
Rajasthan,Jalore,Jalore APMC,Bottle gourd,Bottle Gourd,Local,09/09/2026,1000,1200,1100
Rajasthan,Jalore,Jalore APMC,Ginger(Green),Other,Local,09/09/2026,4500,4800,4600
Rajasthan,Jalore,Jalore APMC,Capsicum,Other,Local,09/09/2026,2500,3000,2800
Uttarakhand,Haridwar,Roorkee APMC,Pumpkin,Other,Local,09/09/2026,450,650,550
Uttarakhand,Haridwar,Roorkee APMC,Potato,Other,Medium,09/09/2026,800,1200,1000
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,09/09/2026,8100,8200,8200
Punjab,Amritsar,Rayya APMC,Raddish,Other,FAQ,09/09/2026,1952,1952,1952
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,09/09/2026,1070,1070,1070
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,09/09/2026,2369,2390,2375
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,09/09/2026,6700,7300,7000
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,09/09/2026,2369,2389,2379
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,09/09/2026,2332,2369,2336
Telangana,Karimnagar,"Weekly Market Area,RBZ APMC",Bitter gourd,Other,Local,09/09/2026,2500,3000,2500
Telangana,Karimnagar,"Weekly Market Area,RBZ APMC",Beetroot,Beetroot,Local,09/09/2026,2000,3500,2000
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,09/09/2026,2500,2600,2550
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,09/09/2026,17000,28500,25500
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,09/09/2026,2800,2800,2800
Haryana,Gurgaon,Gurgaon APMC,Guava,Guava,Grade B,09/09/2026,5000,10000,7500
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,09/09/2026,6000,6000,6000
Haryana,Gurgaon,Gurgaon APMC,Bitter gourd,Other,Grade B,09/09/2026,1500,2500,2000
Haryana,Gurgaon,Gurgaon APMC,Bhindi(Ladies Finger),Other,Grade A,09/09/2026,2000,2500,2250
Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,09/09/2026,2400,2400,2400
Rajasthan,Jalore,Jalore APMC,Bitter gourd,Other,Local,09/09/2026,2400,2800,2500
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,09/09/2026,2500,4500,3500
Uttarakhand,Haridwar,Roorkee APMC,Cucumbar(Kheera),Other,Local,09/09/2026,850,1200,1000
Uttarakhand,Haridwar,Roorkee APMC,Banana,Other,Medium,09/09/2026,800,1200,1000
Odisha,Sundergarh,Panposh APMC,Pumpkin,Other,FAQ,09/09/2026,1000,1400,1200
Uttarakhand,Haridwar,Roorkee APMC,Cauliflower,Other,Local,09/09/2026,1000,1600,1200
Odisha,Sundergarh,Panposh APMC,Cucumbar(Kheera),Other,FAQ,09/09/2026,3500,4500,4000
Odisha,Sundergarh,Panposh APMC,Bottle gourd,Bottle Gourd,FAQ,09/09/2026,2000,2500,2200
Odisha,Sundergarh,Panposh APMC,Bitter gourd,Other,FAQ,09/09/2026,4000,5000,4500
Odisha,Sundergarh,Panposh APMC,Brinjal,Brinjal,FAQ,09/09/2026,4000,4500,4200
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,09/09/2026,2500,2600,2600
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,09/09/2026,600,700,650
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,09/09/2026,500,500,500
Telangana,Karimnagar,"Weekly Market Area,RBZ APMC",Green Chilli,Other,Local,09/09/2026,2500,6000,2500
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,09/09/2026,2369,2389,2379
Haryana,Gurgaon,Gurgaon APMC,Cucumbar(Kheera),Other,Grade B,09/09/2026,1000,2000,1500
Haryana,Gurgaon,Gurgaon APMC,Banana,Other,Grade B,09/09/2026,2000,3000,2500
Haryana,Gurgaon,Gurgaon APMC,Pomegranate,Other,Grade B,09/09/2026,5000,10000,7500
Andhra Pradesh,Ananthapuramu,Kalyandurg APMC,Groundnut,Local,Grade Range-1,09/09/2026,8000,8500,8300
Haryana,Gurgaon,Gurgaon APMC,Apple,Apple,Grade B,09/09/2026,5000,7000,6000
Rajasthan,Jalore,Jalore APMC,Tomato,Tomato,Local,09/09/2026,2000,2400,2200
Rajasthan,Jalore,Jalore APMC,Cabbage,Cabbage,Local,09/09/2026,1500,1800,1600
Rajasthan,Jalore,Jalore APMC,Potato,Potato,Local,09/09/2026,1400,1600,1500
Rajasthan,Jalore,Jalore APMC,Brinjal,Brinjal,Local,09/09/2026,1500,2000,1800
Uttarakhand,Haridwar,Roorkee APMC,Tomato,Other,Medium,09/09/2026,1200,2200,1600
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,09/09/2026,650,850,750
Odisha,Sundergarh,Panposh APMC,Cauliflower,Local,FAQ,09/09/2026,4000,4500,4200
Odisha,Sundergarh,Panposh APMC,Bhindi(Ladies Finger),Other,FAQ,09/09/2026,4000,4500,4200
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,09/09/2026,2400,2400,2400
Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Paddy(Common),B P T,Local,09/09/2026,2550,2550,2550
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Ragi(Finger Millet),Local,Local,09/09/2026,5000,5000,5000
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,09/09/2026,600,700,650
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,09/09/2026,1410,1410,1410
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,09/09/2026,892,892,892
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,09/09/2026,2852,2852,2852
Keralam,Thiruvananthapuram,Vamanapuram Market,Tapioca,Other,Local,09/09/2026,4500,5000,4500
