state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Punjab,Jalandhar,Shahkot APMC,Tomato,Other,Local,20/07/2026,1450,1450,1450
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade B,20/07/2026,2000,3000,2500
Punjab,Jalandhar,Shahkot APMC,Potato,Other,Local,20/07/2026,400,400,400
Haryana,Gurgaon,Gurgaon APMC,Mango,Other,Grade B,20/07/2026,3000,5000,4000
Keralam,Kollam,Chathanoor Market,Brinjal,Other,FAQ,20/07/2026,4800,5200,5000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Brinjal,Brinjal,FAQ,20/07/2026,1350,1400,1380
Keralam,Kollam,Chathanoor Market,Carrot,Other,FAQ,20/07/2026,6800,7200,7000
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,20/07/2026,15000,27500,23500
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,20/07/2026,650,850,750
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,20/07/2026,800,900,850
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bottle gourd,Bottle Gourd,FAQ,20/07/2026,1140,1190,1160
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cucumbar(Kheera),Cucumbar,FAQ,20/07/2026,1490,1520,1500
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,20/07/2026,1820,1820,1820
Uttarakhand,Haridwar,Roorkee APMC,Tomato,Other,Medium,20/07/2026,1200,2200,1600
Keralam,Idukki,Kattappana Market,Apple,Other,Medium,20/07/2026,32000,34500,34000
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade B,20/07/2026,1000,1400,1200
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,20/07/2026,400,400,400
Keralam,Kollam,Chathanoor Market,Banana,Banana - Ripe,Medium,20/07/2026,7300,7700,7500
Keralam,Kollam,Anchal VFPCK Market,Banana,Nendra Bale,Grade A,20/07/2026,7000,7000,7000
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,20/07/2026,800,900,850
Keralam,Kollam,Chathanoor Market,Pumpkin,Other,FAQ,20/07/2026,2800,3200,3000
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,20/07/2026,14000,22000,19000
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,20/07/2026,712,712,712
Keralam,Kollam,Chathanoor Market,Drumstick,Other,FAQ,20/07/2026,6300,6700,6500
Punjab,Jalandhar,Shahkot APMC,Tinda,Other,Local,20/07/2026,1700,1700,1700
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,20/07/2026,725,725,725
Uttarakhand,Haridwar,Roorkee APMC,Potato,Other,Medium,20/07/2026,800,1200,1000
Keralam,Palakad,Vaniyamkulam  VFPCK Market,Banana,Poovan,Grade A,20/07/2026,5500,5700,5600
Keralam,Palakad,Vaniyamkulam  VFPCK Market,Banana,Robusta,Grade A,20/07/2026,3300,3500,3400
Uttarakhand,Haridwar,Roorkee APMC,Banana,Other,Medium,20/07/2026,800,1200,1000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Banana,Medium,Grade B,20/07/2026,3709,3750,3730
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Mango,Dusheri,Grade B,20/07/2026,3250,3380,3260
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cauliflower,Cauliflower,FAQ,20/07/2026,2230,2290,2240
Uttarakhand,Haridwar,Roorkee APMC,Brinjal,Other,Local,20/07/2026,600,800,700
Punjab,Amritsar,Rayya APMC,Brinjal,Round,FAQ,20/07/2026,1312,1312,1312
Punjab,Jalandhar,Shahkot APMC,Green Chilli,Other,Local,20/07/2026,1700,1700,1700
Keralam,Kollam,Chathanoor Market,Ginger(Green),Other,FAQ,20/07/2026,17800,18200,18000
Keralam,Kollam,Chathanoor Market,Cabbage,Other,FAQ,20/07/2026,4300,4700,4500
Punjab,Amritsar,Rayya APMC,Raddish,Other,FAQ,20/07/2026,2045,2045,2045
Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,20/07/2026,2445,2445,2445
Andhra Pradesh,Eluru,Polavaram APMC,Maize,Local,Local,20/07/2026,2410,2410,2410
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Turmeric,Finger,FAQ,20/07/2026,14500,14500,14500
Keralam,Kollam,Chathanoor Market,Bitter gourd,Other,FAQ,20/07/2026,7300,7700,7500
Punjab,Jalandhar,Shahkot APMC,Bitter gourd,Other,Local,20/07/2026,1500,1600,1550
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bitter gourd,Bitter Gourd,FAQ,20/07/2026,1950,1990,1980
Keralam,Kollam,Chathanoor Market,Bhindi(Ladies Finger),Other,FAQ,20/07/2026,3800,4200,4000
Keralam,Kollam,Chathanoor Market,Snakeguard,Other,FAQ,20/07/2026,4800,5200,5000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Guava,Guava,Grade B,20/07/2026,4200,4280,4250
Keralam,Kollam,Chathanoor Market,Little gourd(Kundru),Other,FAQ,20/07/2026,5800,6200,6000
Keralam,Kollam,Chathanoor Market,Tomato,Other,FAQ,20/07/2026,4300,4700,4500
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Apple,Apple,Grade B,20/07/2026,8888,8900,8890
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,20/07/2026,2000,4000,3000
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,20/07/2026,1542,1542,1542
Keralam,Kollam,Chathanoor Market,Banana,Poovan,Medium,20/07/2026,5800,6200,6000
Keralam,Kollam,Chathanoor Market,Banana,Robusta,Medium,20/07/2026,4300,4700,4500
Keralam,Kollam,Kulathoopuzha VFPCK Market,Banana,Nendra Bale,Grade A,20/07/2026,7000,7000,7000
Uttarakhand,Haridwar,Roorkee APMC,Cauliflower,Other,Local,20/07/2026,650,850,750
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,20/07/2026,1132,1132,1132
