state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Telangana,Siddipet,Vantamamidi APMC,Brinjal,Brinjal,Local,24/09/2026,1000,1500,1250
Rajasthan,Chittorgarh,Kapasan APMC,Wheat,Lokwan,FAQ,24/09/2026,2400,2600,2500
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,24/09/2026,710,710,710
Andhra Pradesh,Palnadu,Macharla APMC,Cotton,Bunny,Grade Range-1,24/09/2026,9200,9200,9200
Punjab,Amritsar,Rayya APMC,Cauliflower,Local,FAQ,24/09/2026,3168,3168,3168
Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,24/09/2026,2369,2400,2390
Keralam,Idukki,Munnar Market,Tender Coconut,Other,Medium,24/09/2026,5000,5000,5000
Rajasthan,Rajsamand,Rajsamand APMC,Potato,Potato,FAQ,24/09/2026,800,1200,1000
Keralam,Idukki,Munnar Market,Orange,Other,Medium,24/09/2026,9000,9000,9000
Keralam,Idukki,Munnar Market,Banana,Robusta,Medium,24/09/2026,3500,3500,3500
Keralam,Idukki,Munnar Market,Banana,Palayamthodan,Medium,24/09/2026,3000,3000,3000
Keralam,Idukki,Munnar Market,Apple,Other,Medium,24/09/2026,25000,25000,25000
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Raddish,Raddish,FAQ,24/09/2026,1120,1160,1140
Rajasthan,Rajsamand,Rajsamand APMC,Onion,Onion,FAQ,24/09/2026,2000,3000,2500
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cauliflower,Cauliflower,FAQ,24/09/2026,1350,1390,1370
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Carrot,Carrot,FAQ,24/09/2026,1180,1220,1200
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cabbage,Cabbage,FAQ,24/09/2026,800,830,815
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Onion,Other,Grade A,24/09/2026,3000,4000,3500
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade A,24/09/2026,1000,2000,1500
Haryana,Gurgaon,Gurgaon APMC,Water Melon,Other,Grade C,24/09/2026,2000,4000,3000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Cauliflower,Cauliflower,Grade A,24/09/2026,2500,3500,3000
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,24/09/2026,4289,7490,6469
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Mousambi(Sweet Lime),Mousambi,Grade A,24/09/2026,2500,3500,3000
Andhra Pradesh,Srikakulam,Palasa APMC,Cashewnuts,320 Counts,Local,24/09/2026,14000,14000,14000
Punjab,Mohali,Lalru APMC,Carrot,Other,Local,24/09/2026,4000,4000,4000
Punjab,Mohali,Lalru APMC,Spinach,Other,Local,24/09/2026,3200,3200,3200
Punjab,Mohali,Lalru APMC,Potato,Other,Local,24/09/2026,800,800,800
Punjab,Mohali,Lalru APMC,Onion,Other,Local,24/09/2026,4500,4500,4500
Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,24/09/2026,2369,2369,2369
Punjab,Mohali,Lalru APMC,Garlic,Average,Local,24/09/2026,16000,16000,16000
Punjab,Mohali,Lalru APMC,Cauliflower,Other,Local,24/09/2026,4000,4000,4000
Punjab,Mohali,Lalru APMC,Capsicum,Other,Local,24/09/2026,4560,4560,4560
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,24/09/2026,2400,2400,2400
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,24/09/2026,2040,2040,2040
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,24/09/2026,1407,1407,1407
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,24/09/2026,16000,23000,20500
Andhra Pradesh,Palnadu,Macharla APMC,Red gram/Arhar/Tur(whole),Local,Grade Range-1,24/09/2026,8250,8250,8250
Andhra Pradesh,Palnadu,Macharla APMC,Paddy(Common),B P T,Grade Range-1,24/09/2026,3150,3150,3150
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,24/09/2026,500,500,500
Uttar Pradesh,Hathras,Shadabad APMC,Pumpkin,Pumpkin,Small,24/09/2026,600,700,650
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,24/09/2026,600,700,650
Andhra Pradesh,Nandyal,Koilkunta APMC,Jowar(Sorghum),Jowar ( White),FAQ,24/09/2026,3000,3400,3200
Keralam,Idukki,Munnar Market,Guava,Guava,Medium,24/09/2026,8500,8500,8500
Keralam,Idukki,Munnar Market,Pineapple,Other,Medium,24/09/2026,6000,6000,6000
Keralam,Idukki,Munnar Market,Pomegranate,Other,Medium,24/09/2026,9000,9000,9000
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Bottle gourd,Bottle Gourd,FAQ,24/09/2026,870,910,890
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,24/09/2026,1500,1530,1515
