state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Ananthapuramu,Gooti APMC,Cotton,Bramha,Grade Range-1,05/08/2026,9000,10154,9771
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Apple,Apple,Grade B,05/08/2026,8895,8950,8900
Andhra Pradesh,Bapatla,Parchur APMC,Chili Red,Dry,Local,05/08/2026,18000,20000,19000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cauliflower,Cauliflower,FAQ,05/08/2026,2287,2300,2290
Keralam,Idukki,Munnar Market,Black pepper,Other,FAQ,05/08/2026,68000,68000,68000
Keralam,Idukki,Munnar Market,Green Peas,Gemin Peas Dal,Local,05/08/2026,6000,6000,6000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bitter gourd,Bitter Gourd,FAQ,05/08/2026,1999,2100,2000
Keralam,Alappuzha,Harippad Market,Bitter gourd,Other,FAQ,05/08/2026,5900,6500,5900
Keralam,Alappuzha,Harippad Market,Bhindi(Ladies Finger),Other,FAQ,05/08/2026,4000,4500,4000
Keralam,Alappuzha,Harippad Market,Amaranthus,Other,FAQ,05/08/2026,4500,5000,4500
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,05/08/2026,6000,6500,6000
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,05/08/2026,4500,5000,4500
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Cucumbar(Kheera),Cucumbar,FAQ,05/08/2026,1570,1600,1590
