state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Uttarakhand,Haridwar,Roorkee APMC,Papaya,Other,Medium,21/09/2026,1600,2400,2000
Rajasthan,Jalore,Jalore APMC,Tinda,Tinda,Local,21/09/2026,1800,2000,1900
Rajasthan,Jalore,Jalore APMC,Ginger(Green),Other,Local,21/09/2026,4000,4400,4200
Rajasthan,Jalore,Jalore APMC,Cauliflower,Cauliflower,Local,21/09/2026,2000,2400,2200
Rajasthan,Jalore,Jalore APMC,Cabbage,Cabbage,Local,21/09/2026,1500,1800,1600
Rajasthan,Jalore,Jalore APMC,Bottle gourd,Bottle Gourd,Local,21/09/2026,800,1000,900
Rajasthan,Jalore,Jalore APMC,Bitter gourd,Other,Local,21/09/2026,2500,2800,2600
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,21/09/2026,1780,1780,1780
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Guava,Other,Grade A,21/09/2026,2000,3000,2500
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,21/09/2026,885,885,885
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,21/09/2026,1345,1345,1345
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,21/09/2026,2369,2450,2440
Telangana,Karimnagar,V.Saidapur APMC,Paddy(Common),MTU-1010,FAQ,21/09/2026,2389,2389,2389
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,21/09/2026,600,700,650
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Maize,Local,FAQ,21/09/2026,2300,2500,2400
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,21/09/2026,600,700,650
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,21/09/2026,2500,2600,2600
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Cauliflower,African Sarson,Grade A,21/09/2026,5800,5800,5800
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Raddish,Other,Grade A,21/09/2026,1000,2000,1500
Keralam,Idukki,Munnar Market,White Peas,Other,FAQ,21/09/2026,9000,9000,9000
Keralam,Idukki,Munnar Market,Sugar,Chini,Local,21/09/2026,5500,5500,5500
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,21/09/2026,16000,23000,19500
Keralam,Idukki,Munnar Market,Black pepper,Other,FAQ,21/09/2026,68000,68000,68000
Keralam,Idukki,Munnar Market,Cardamom,Other,FAQ,21/09/2026,320000,320000,320000
Andhra Pradesh,Vijayanagaram,Chipurupalli APMC,Maize,Local,FAQ,21/09/2026,4800,4800,4800
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade A,21/09/2026,4000,5000,4500
Haryana,Gurgaon,Gurgaon APMC,Brinjal,Brinjal,Grade A,21/09/2026,1000,1400,1200
Keralam,Kottayam,Pala Market,Banana - Green,Banana - Green,FAQ,21/09/2026,4300,5200,4800
Telangana,Siddipet,Vantamamidi APMC,Onion Green,Onion Green,Local,21/09/2026,3000,3800,3400
Telangana,Siddipet,Vantamamidi APMC,Tomato,Tomato,Local,21/09/2026,1000,1400,1200
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Ragi(Finger Millet),Local,Local,21/09/2026,5000,5000,5000
Haryana,Gurgaon,Gurgaon APMC,Guava,Guava,Grade B,21/09/2026,5000,7000,6000
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,21/09/2026,2800,2800,2800
Odisha,Sundergarh,Panposh APMC,Bitter gourd,Other,FAQ,21/09/2026,4500,5200,5000
Uttarakhand,Haridwar,Roorkee APMC,Tomato,Other,Medium,21/09/2026,1200,2200,1600
Andhra Pradesh,Guntur,Phirangipuram APMC,Cotton,Cotton (Unginned),Local,21/09/2026,7500,8750,8100
Uttarakhand,Haridwar,Roorkee APMC,Bottle gourd,Other,Local,21/09/2026,650,850,750
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,21/09/2026,650,850,750
Uttarakhand,Haridwar,Roorkee APMC,Bhindi(Ladies Finger),Other,Local,21/09/2026,1000,1600,1300
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Water Melon,Other,Grade A,21/09/2026,900,1500,1000
Punjab,Amritsar,Rayya APMC,Raddish,Other,FAQ,21/09/2026,2062,2062,2062
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Mousambi(Sweet Lime),Mousambi,Grade A,21/09/2026,2580,3500,3000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Banana,Other,Grade A,21/09/2026,2000,2700,2500
Rajasthan,Jalore,Jalore APMC,Bhindi(Ladies Finger),Bhindi,Local,21/09/2026,1400,1600,1500
Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),1001,FAQ,21/09/2026,2369,2389,2379
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Pumpkin,Other,Grade A,21/09/2026,1000,1600,1500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Green Chilli,Green Chilly,Grade A,21/09/2026,2500,4000,3500
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Pumpkin,Other,Grade A,21/09/2026,2100,2100,2100
Keralam,Idukki,Munnar Market,Pomegranate,Other,Medium,21/09/2026,8500,8500,8500
Keralam,Idukki,Munnar Market,Green Peas,Gemin Peas Dal,Local,21/09/2026,6000,6000,6000
Keralam,Idukki,Munnar Market,Beans,Beans (Whole),FAQ,21/09/2026,8500,8500,8500
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,21/09/2026,2369,2380,2379
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Bhindi(Ladies Finger),Bhindi,Grade A,21/09/2026,2000,3000,2500
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,21/09/2026,2363,2369,2365
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley APMC,Ginger(Dry),Ginger-Organic,Grade Range-1,21/09/2026,12500,13000,12800
Keralam,Kottayam,Pala Market,Bhindi(Ladies Finger),Bhindi,FAQ,21/09/2026,3600,4800,4200
Haryana,Gurgaon,Gurgaon APMC,Cabbage,Other,Grade A,21/09/2026,800,1200,1000
Haryana,Gurgaon,Gurgaon APMC,Bottle gourd,Other,Grade A,21/09/2026,800,1200,1000
Haryana,Gurgaon,Gurgaon APMC,Bitter gourd,Other,Grade B,21/09/2026,2000,2500,2250
Telangana,Siddipet,Vantamamidi APMC,Pumpkin,Pumpkin,Local,21/09/2026,500,500,500
Haryana,Gurgaon,Gurgaon APMC,Bhindi(Ladies Finger),Other,Grade A,21/09/2026,1500,2500,2000
Haryana,Gurgaon,Gurgaon APMC,Banana,Other,Grade B,21/09/2026,2000,4000,3000
Haryana,Gurgaon,Gurgaon APMC,Apple,Apple,Grade B,21/09/2026,5000,10000,6500
Telangana,Siddipet,Vantamamidi APMC,Cucumbar(Kheera),Cucumbar,Local,21/09/2026,1400,1800,1600
Telangana,Siddipet,Vantamamidi APMC,Green Chilli,Green Chilly,Local,21/09/2026,1500,1500,1500
Haryana,Gurgaon,Gurgaon APMC,Water Melon,Other,Grade B,21/09/2026,2000,3000,2500
Haryana,Gurgaon,Gurgaon APMC,Pomegranate,Other,Grade B,21/09/2026,5000,10000,7500
Odisha,Sundergarh,Panposh APMC,Pumpkin,Other,FAQ,21/09/2026,1000,1400,1200
Odisha,Sundergarh,Panposh APMC,Brinjal,Brinjal,FAQ,21/09/2026,4000,5000,4500
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,21/09/2026,3000,4600,4000
Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,21/09/2026,2441,2468,2441
Uttarakhand,Haridwar,Roorkee APMC,Banana,Other,Medium,21/09/2026,800,1200,1000
Rajasthan,Jalore,Jalore APMC,Green Chilli,Green Chilly,Local,21/09/2026,1200,1500,1300
Rajasthan,Jalore,Jalore APMC,Capsicum,Other,Local,21/09/2026,3000,3500,3300
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,21/09/2026,1060,1060,1060
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Apple,Other,Grade A,21/09/2026,5000,9000,8000
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,21/09/2026,2475,2475,2475
Telangana,Karimnagar,V.Saidapur APMC,Paddy(Common),1001,Non-FAQ,21/09/2026,2369,2369,2369
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Potato,Jyoti,FAQ,21/09/2026,1200,1200,1200
Bihar,Muzaffarpur,Bhagwanpur Mandi APMC,Potato,Red Nanital,Grade A,21/09/2026,1300,1300,1300
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Tomato,Other,Grade A,21/09/2026,2000,2500,2300
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Onion,Other,Grade A,21/09/2026,3000,4000,3500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Cauliflower,Cauliflower,Grade A,21/09/2026,2500,3500,3000
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,21/09/2026,17500,28000,25400
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Brinjal,Brinjal,Grade A,21/09/2026,1000,1500,1200
Keralam,Idukki,Munnar Market,Dry Grapes,Dry Grapes,FAQ,21/09/2026,49000,49000,49000
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,21/09/2026,710,710,710
Telangana,Karimnagar,"Weekly Market Area,RBZ APMC",Beetroot,Beetroot,Local,21/09/2026,2000,3500,2000
