state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Palnadu,Rompicherla APMC,Paddy(Common),Paddy,FAQ,04/09/2026,2300,2500,2450
Punjab,Mohali,Lalru APMC,Green Chilli,Other,Local,04/09/2026,1656,1656,1656
Punjab,Mohali,Lalru APMC,Brinjal,Other,Local,04/09/2026,3200,3200,3200
Rajasthan,Jalore,Jalore APMC,Tomato,Tomato,Local,04/09/2026,2000,2400,2200
Punjab,Mohali,Lalru APMC,Bottle gourd,Other,Local,04/09/2026,800,800,800
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,04/09/2026,2369,2389,2379
Rajasthan,Jalore,Jalore APMC,Cluster beans,Other,Local,04/09/2026,4500,5000,4800
Rajasthan,Jalore,Jalore APMC,Ginger(Green),Other,Local,04/09/2026,4500,5000,4800
Rajasthan,Jalore,Jalore APMC,Brinjal,Brinjal,Local,04/09/2026,1500,2000,1800
Rajasthan,Jalore,Jalore APMC,Bhindi(Ladies Finger),Bhindi,Local,04/09/2026,1200,1500,1300
Tripura,Khowai,Teliamura APMC,Fish,Rahu(Andhra),Grade Range-2,04/09/2026,17600,17800,17700
Tripura,Khowai,Teliamura APMC,Banana,Champa,Medium,04/09/2026,2400,2900,2800
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,04/09/2026,2051,2051,2051
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,04/09/2026,1412,1412,1412
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,04/09/2026,1790,1790,1790
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,04/09/2026,4500,5000,4500
Keralam,Alappuzha,Harippad Market,Bhindi(Ladies Finger),Other,FAQ,04/09/2026,4500,5000,4500
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,04/09/2026,7000,7500,7000
Keralam,Alappuzha,Harippad Market,Ashgourd,Other,FAQ,04/09/2026,3500,4000,3500
