state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Keralam,Kottayam,Pampady Market,Mango(Raw-Ripe),Mango - Raw-Ripe,FAQ,02/07/2026,3000,4600,4000
Keralam,Kottayam,Pampady Market,Snakeguard,Snakeguard,FAQ,02/07/2026,3500,4500,4000
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,02/07/2026,650,850,750
Uttar Pradesh,Badaun,Babrala APMC,Paddy(Basmati),Basmati 1509,Local,02/07/2026,2430,2450,2440
Uttarakhand,Haridwar,Roorkee APMC,Bottle gourd,Other,Local,02/07/2026,550,720,650
Uttarakhand,Haridwar,Roorkee APMC,Brinjal,Other,Local,02/07/2026,550,750,650
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Brinjal,Round/Long,FAQ,02/07/2026,1330,1370,1350
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,02/07/2026,725,725,725
Uttar Pradesh,Hathras,Shadabad APMC,Pumpkin,Pumpkin,Small,02/07/2026,900,1000,950
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,02/07/2026,939,939,939
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,02/07/2026,1838,1838,1838
Keralam,Kottayam,Pampady Market,Bitter gourd,Bitter Gourd,FAQ,02/07/2026,6700,8100,7500
Keralam,Kottayam,Pampady Market,Colacasia,Other,FAQ,02/07/2026,4000,5500,5000
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,02/07/2026,5000,5500,5000
Keralam,Alappuzha,Harippad Market,Ashgourd,Other,FAQ,02/07/2026,4500,5000,4500
Keralam,Alappuzha,Harippad Market,Bottle gourd,Other,FAQ,02/07/2026,2000,2500,2000
Keralam,Kottayam,Pampady Market,Indian Beans(Seam),Other,FAQ,02/07/2026,9000,10500,10000
Andhra Pradesh,Sri Sathya Sai,Gorantla  APMC,Groundnut,F.A.Q,FAQ,02/07/2026,4700,5000,4900
Keralam,Kottayam,Pampady Market,Onion,Big,FAQ,02/07/2026,2600,3000,2800
Keralam,Kottayam,Pampady Market,Potato,Big,Grade A,02/07/2026,2300,4000,3000
Uttarakhand,Haridwar,Roorkee APMC,Bhindi(Ladies Finger),Other,Local,02/07/2026,1000,1500,1200
Keralam,Kottayam,Pampady Market,Tomato,Tomato,FAQ,02/07/2026,4600,6500,5500
Uttarakhand,Haridwar,Roorkee APMC,Cucumbar(Kheera),Other,Local,02/07/2026,500,700,600
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Banana - Green,Banana - Green,FAQ,02/07/2026,1960,2000,1980
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cucumbar(Kheera),Cucumbar,FAQ,02/07/2026,1025,1075,1050
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Pointed gourd(Parval),Pointed gourd (Parval),FAQ,02/07/2026,3100,3140,3120
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Bottle gourd,Bottle Gourd,FAQ,02/07/2026,1220,1260,1240
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Cabbage,Cabbage,FAQ,02/07/2026,1150,1190,1170
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj APMC,Carrot,Carrot,FAQ,02/07/2026,1660,1690,1680
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,02/07/2026,1407,1407,1407
Keralam,Kottayam,Pampady Market,Amaranthus,Amaranthus,FAQ,02/07/2026,3500,4500,4000
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,02/07/2026,520,520,520
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,02/07/2026,2135,2135,2135
Keralam,Kottayam,Pampady Market,Ashgourd,Ashgourd,FAQ,02/07/2026,2500,4000,3500
Keralam,Kottayam,Pampady Market,Banana - Green,Banana - Green,FAQ,02/07/2026,6000,7500,7000
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,02/07/2026,800,900,850
Andhra Pradesh,Chittor,Bangarupalyam APMC,Mango,Badami,Grade B,02/07/2026,2500,3500,3000
Keralam,Alappuzha,Harippad Market,Brinjal,Brinjal,FAQ,02/07/2026,6000,6500,6000
Keralam,Alappuzha,Harippad Market,Capsicum,Capsicum,FAQ,02/07/2026,9500,10000,9500
Keralam,Alappuzha,Harippad Market,Beetroot,Beetroot,FAQ,02/07/2026,5000,5500,5000
Keralam,Kottayam,Pampady Market,Tapioca,Tapioca,FAQ,02/07/2026,2500,3500,3000
Uttarakhand,Haridwar,Roorkee APMC,Cauliflower,Other,Local,02/07/2026,550,750,650
